imag_component,real_component,ace_imag,ace_real,ala_imag,ala_real,asc_imag,asc_real,asp_imag,asp_real,cr_imag,cr_real,gaba_imag,gaba_real,glc_imag,glc_real,gln_imag,gln_real,glu_imag,glu_real,gly_imag,gly_real,gpc_imag,gpc_real,gsh_imag,gsh_real,ins_imag,ins_real,lac_imag,lac_real,mac_imag,mac_real,naa_imag,naa_real,naag_imag,naag_real,pcho_imag,pcho_real,pcr_imag,pcr_real,pe_imag,pe_real,tau_imag,tau_real
7.0305208,-61.256785,2.32899,-1.49292,-0.863423,-1.09609,-0.62372,-0.821058,-0.792638,-0.076037,0.97848,0.116743,0.759959,0.9978,-0.898099,0.672305,0.358429,-0.765962,0.35446,0.0052526,1.41745,1.30379,-2.45858,-9.54445,0.156388,-1.76158,1.7108,1.7189,1.43259,-0.712144,-1.89346,-3.72755,-0.352023,-3.2309,-2.10739,-1.5842,-0.892592,-6.87097,1.01685,0.377911,-1.46787,-0.310548,-1.80906,0.21911
-17.411697,-57.206519,2.72648,-0.104858,-0.132806,-1.3967,-0.521598,-0.752514,-0.774106,-0.274899,0.761243,0.7243,0.216221,1.18124,-0.992453,0.512655,0.526384,-0.608993,0.206341,0.0832454,1.04692,1.58359,-0.079766,-9.89179,0.464729,-1.58178,1.32965,2.04184,1.63896,0.279009,0.396446,-4.43524,1.06227,-2.99711,-0.849863,-2.32658,1.1417,-7.01719,0.789544,0.999072,-1.34837,-0.553209,-1.8147,-0.227153
-47.467445,-43.669518,2.37785,1.26426,0.643225,-1.24741,-0.42665,-0.719828,-0.6831,-0.494804,0.338941,1.17531,-0.325431,1.07668,-1.03291,0.264396,0.644515,-0.430161,0.0659233,0.0587082,0.640053,1.72645,2.32478,-9.64747,0.731537,-1.37299,0.905153,2.23667,1.21865,1.17927,2.74391,-3.64309,2.19969,-2.14806,0.60106,-2.39002,3.17072,-6.62149,0.352235,1.47052,-1.17295,-0.798907,-1.69685,-0.696876
-63.772359,-7.9654846,1.41304,2.25886,1.2119,-0.692835,-0.295049,-0.692865,-0.491497,-0.684671,-0.198159,1.43608,-0.716955,0.741669,-0.966654,-0.027412,0.723438,-0.225393,-0.008594,-0.0322322,0.261964,1.75854,4.62588,-8.79622,0.967889,-1.11982,0.498575,2.32812,0.366372,1.64732,4.22518,-1.60434,2.81621,-0.874946,1.91594,-1.75375,5.07296,-5.67538,-0.208316,1.7567,-0.911525,-1.0064,-1.42397,-1.12991
-56.308075,25.235514,0.102429,2.64405,1.37798,0.0906527,-0.12777,-0.616781,-0.2208,-0.776712,-0.785721,1.51507,-0.878402,0.301849,-0.789192,-0.291369,0.744706,0.0174731,-0.0040865,-0.127489,-0.0666051,1.73512,6.66019,-7.34511,1.14868,-0.80011,0.127216,2.36881,-0.575107,1.53239,4.26197,0.916628,2.76878,0.543161,2.77657,-0.548811,6.69477,-4.19136,-0.830563,1.86291,-0.580394,-1.11425,-1.01576,-1.44655
-33.925195,53.841099,-1.21988,2.34119,1.07112,0.838781,0.0268488,-0.457358,0.0586733,-0.732523,-1.39422,1.42276,-0.817957,-0.110061,-0.547121,-0.475874,0.665821,0.282716,0.0458364,-0.182536,-0.372744,1.69533,8.24029,-5.36417,1.21929,-0.424554,-0.238703,2.39414,-1.25648,0.90985,2.86187,2.96258,2.04897,1.77953,2.94968,0.946992,7.86003,-2.24298,-1.48664,1.79549,-0.243422,-1.08624,-0.543934,-1.59408
-6.4372574,58.327327,-2.22692,1.42969,0.385137,1.28118,0.107158,-0.231132,0.265119,-0.5727,-2.00257,1.1445,-0.605859,-0.406619,-0.30411,-0.580079,0.45643,0.509037,0.0938031,-0.198177,-0.69824,1.63181,9.19942,-3.00849,1.13516,-0.0567998,-0.6426,2.39213,-1.44609,0.0322234,0.610884,3.7922,0.807051,2.52187,2.36319,2.3587,8.41455,0.0136349,-2.15566,1.53508,0.0232536,-0.941184,-0.0962536,-1.57765
32.773803,58.332236,-2.66052,0.129471,-0.436929,1.24263,0.083058,0.0025466,0.352873,-0.367257,-2.56145,0.648926,-0.325974,-0.561032,-0.0958998,-0.646739,0.138874,0.609998,0.120458,-0.211136,-1.05558,1.49834,9.44456,-0.499642,0.906636,0.206619,-1.09729,2.31139,-1.09911,-0.772041,-1.59336,3.18205,-0.656845,2.5558,1.1499,3.31142,8.27844,2.3588,-2.78692,1.04546,0.177185,-0.744355,0.2703,-1.45247
57.766268,36.048771,-2.3884,-1.23488,-1.08267,0.724129,-0.0222154,0.18158,0.336074,-0.193092,-2.97958,-0.0740836,-0.0397621,-0.585798,0.0917796,-0.72289,-0.20023,0.523399,0.151978,-0.254673,-1.40691,1.2493,8.98311,1.92694,0.614646,0.287599,-1.56384,2.10101,-0.360981,-1.21292,-2.92681,1.50271,-1.95452,1.84479,-0.374158,3.54716,7.47201,4.56208,-3.28615,0.312101,0.232241,-0.566529,0.553217,-1.28344
60.567827,4.4906663,-1.4513,-2.29744,-1.29352,-0.0800941,-0.149774,0.28309,0.271778,-0.0891137,-3.14837,-0.975966,0.217372,-0.500238,0.305964,-0.818537,-0.441614,0.256751,0.238442,-0.320047,-1.68241,0.881033,7.9065,4.07729,0.38175,0.175892,-1.96985,1.7522,0.4869,-1.13404,-2.99357,-0.475088,-2.71971,0.566028,-1.8016,3.0129,6.09857,6.43764,-3.54029,-0.619927,0.241469,-0.440947,0.788446,-1.10231
57.972461,-24.965928,-0.0789262,-2.74413,-0.979237,-0.850809,-0.248735,0.335709,0.215946,-0.0410497,-2.99083,-1.94363,0.415485,-0.316239,0.583352,-0.894898,-0.491521,-0.104015,0.408176,-0.350003,-1.8244,0.443294,6.34406,5.82442,0.314378,-0.0571152,-2.25371,1.31024,1.12214,-0.56593,-1.96528,-1.9404,-2.72929,-0.927356,-2.76353,1.87754,4.29744,7.86955,-3.46677,-1.63963,0.253635,-0.34987,1.00806,-0.894262
33.376578,-47.809563,1.35083,-2.41602,-0.265735,-1.27557,-0.312805,0.393176,0.185475,-0.0053589,-2.50124,-2.83368,0.512525,-0.0519036,0.914366,-0.891232,-0.329839,-0.431253,0.632414,-0.272069,-1.82425,0.0119596,4.42049,7.094,0.452362,-0.290178,-2.40169,0.847509,1.29339,0.278229,-0.455442,-2.41135,-1.98306,-2.21418,-3.04326,0.468605,2.20056,8.79692,-3.05363,-2.60399,0.276506,-0.249851,1.20463,-0.622798
15.802474,-45.69861,2.41523,-1.3812,0.554049,-1.18505,-0.382229,0.489462,0.154072,0.0476385,-1.74756,-3.52563,0.462651,0.243741,1.24191,-0.769981,-0.0176704,-0.61542,0.828282,-0.0494914,-1.72449,-0.356779,2.24478,7.82941,0.75658,-0.408618,-2.45026,0.417971,0.91745,1.07051,0.807812,-1.9202,-0.703814,-2.9421,-2.62759,-0.841267,-0.079162,9.1783,-2.36246,-3.39102,0.274448,-0.115578,1.3297,-0.27307
1.9420593,-47.342502,2.78498,0.0660126,1.14746,-0.626814,-0.509823,0.60956,0.0835837,0.105326,-0.835406,-3.95932,0.249318,0.483868,1.4961,-0.546089,0.338599,-0.610585,0.900708,0.286238,-1.58473,-0.656571,-0.0672585,7.96964,1.13861,-0.349136,-2.45243,0.0272523,0.124389,1.48711,1.34047,-0.939758,0.743084,-2.93597,-1.68307,-1.74666,-2.42582,8.96866,-1.49296,-3.93715,0.20167,0.0317469,1.32784,0.120524
-13.783657,-36.675907,2.34274,1.49216,1.28674,0.160543,-0.717014,0.698099,-0.0347242,0.121128,0.140451,-4.13342,-0.0823363,0.571259,1.63892,-0.278371,0.640729,-0.439742,0.795702,0.644907,-1.43748,-0.923217,-2.36202,7.46151,1.50782,-0.107683,-2.43393,-0.359556,-0.778065,1.34055,1.11667,-0.0958332,1.97255,-2.23576,-0.481377,-2.0777,-4.68977,8.13058,-0.535033,-4.23592,0.0452591,0.133589,1.18017,0.484433
-29.665238,-29.250227,1.22803,2.4698,0.940713,0.858562,-0.973293,0.699227,-0.16199,0.0531522,1.12307,-4.07095,-0.424032,0.448761,1.68552,-0.029429,0.834296,-0.163126,0.529285,0.923053,-1.26713,-1.19562,-4.44104,6.29962,1.80235,0.28656,-2.37264,-0.778845,-1.42046,0.669699,0.525744,0.18299,2.6916,-1.05865,0.684399,-1.81237,-6.68043,6.67309,0.457695,-4.30389,-0.155302,0.134248,0.924152,0.747108
-27.816636,-16.083522,-0.213521,2.7213,0.273035,1.20788,-1.2147,0.597602,-0.231947,-0.0968554,2.08272,-3.78154,-0.644397,0.140094,1.68638,0.175647,0.90774,0.162379,0.174136,1.05439,-1.02784,-1.47555,-6.0925,4.56348,1.98645,0.803995,-2.21682,-1.22834,-1.52782,-0.261012,0.112247,-0.119369,2.76129,0.284496,1.56094,-1.05075,-8.19745,4.68784,1.4569,-4.14335,-0.327682,0.0217938,0.634039,0.88094
-30.686521,-4.6272736,-1.55356,2.20206,-0.443922,1.10764,-1.38738,0.429508,-0.195333,-0.274892,2.98169,-3.25094,-0.651051,-0.249667,1.6843,0.360852,0.864811,0.502131,-0.183878,1.03235,-0.686336,-1.7171,-7.14621,2.42156,2.02514,1.4252,-1.92834,-1.65676,-1.04716,-1.06566,0.242049,-0.629311,2.20234,1.47637,1.96743,0.020839,-9.08499,2.3521,2.42419,-3.73246,-0.411263,-0.161165,0.376102,0.913984
-23.540443,0.72648645,-2.42199,1.09497,-0.949434,0.635258,-1.48341,0.255808,-0.0555509,-0.404372,3.74678,-2.46614,-0.43721,-0.579305,1.67909,0.572767,0.69961,0.831085,-0.487016,0.893647,-0.256884,-1.8542,-7.5185,0.0941985,1.86544,2.12141,-1.51792,-1.99163,-0.180935,-1.40496,0.88589,-0.830419,1.16514,2.25634,1.81406,1.16052,-9.27575,-0.109019,3.28352,-3.05099,-0.393792,-0.345154,0.171508,0.90313
-17.002947,4.5508219,-2.60949,-0.268956,-1.09031,-0.0089728,-1.54195,0.117284,0.131262,-0.433186,4.27533,-1.45571,-0.0833724,-0.73705,1.6267,0.836534,0.398571,1.10708,-0.717142,0.680897,0.198502,-1.84547,-7.21937,-2.20323,1.44758,2.82414,-1.04553,-2.18447,0.697765,-1.14101,1.63816,-0.38829,-0.110362,2.45693,1.1205,2.10216,-8.79692,-2.47986,3.92747,-2.12131,-0.313157,-0.479348,-0.0060856,0.889283
-9.2587238,11.603225,-2.103,-1.52044,-0.856901,-0.59307,-1.61512,0.0061274,0.292223,-0.364038,4.47493,-0.311947,0.286435,-0.68743,1.47357,1.12804,-0.0308679,1.25985,-0.874691,0.41569,0.60513,-1.70286,-6.32082,-4.30211,0.744197,3.41509,-0.585491,-2.23982,1.21283,-0.40176,1.95534,0.632793,-1.33384,2.02686,0.0306626,2.60191,-7.73733,-4.59625,4.25726,-1.03105,-0.223626,-0.561069,-0.197546,0.868354
-3.5604794,18.208919,-1.0611,-2.34805,-0.360313,-0.934799,-1.72469,-0.124984,0.383434,-0.246408,4.31007,0.82586,0.565128,-0.473416,1.19997,1.38368,-0.529842,1.21336,-0.948176,0.102866,0.919908,-1.48234,-4.91223,-6.08498,-0.199495,3.75412,-0.18216,-2.20635,1.15537,0.479265,1.47977,1.78087,-2.21014,1.04917,-1.19651,2.50315,-6.20153,-6.34966,4.22998,0.0832096,-0.152569,-0.627764,-0.415828,0.799571
13.445796,7.075724,0.242892,-2.55869,0.222319,-0.946689,-1.84244,-0.323302,0.412222,-0.137091,3.82268,1.81937,0.70239,-0.178359,0.839571,1.54071,-0.98602,0.931265,-0.904049,-0.24054,1.15188,-1.24404,-3.07578,-7.45859,-1.25697,3.73465,0.170659,-2.13737,0.573225,1.11839,0.269183,2.45316,-2.50129,-0.254745,-2.23962,1.79912,-4.28402,-7.65979,3.87969,1.08364,-0.0805651,-0.718455,-0.626955,0.644088
9.6729247,-5.5547093,1.48472,-2.105,0.705486,-0.644161,-1.90914,-0.596074,0.420687,-0.0594458,3.11139,2.57928,0.703901,0.122231,0.460224,1.5778,-1.27093,0.454085,-0.709238,-0.559678,1.34411,-1.01174,-0.897248,-8.32477,-2.25582,3.33338,0.511791,-2.05072,-0.261755,1.25483,-1.20448,2.22153,-2.09903,-1.55587,-2.80731,0.658373,-2.07895,-8.44457,3.29744,1.87923,0.0402033,-0.834722,-0.769239,0.403858
14.208943,-14.789177,2.35147,-1.09135,0.941239,-0.130591,-1.87764,-0.900584,0.444583,0.0081855,2.28436,3.08245,0.599952,0.386366,0.120437,1.5256,-1.29826,-0.101694,-0.37075,-0.766765,1.53121,-0.762292,1.50173,-8.5786,-3.03982,2.62201,0.870482,-1.91839,-0.986827,0.85744,-2.27991,1.0821,-1.07996,-2.49534,-2.73798,-0.613176,0.288362,-8.61721,2.58465,2.4431,0.243598,-0.931474,-0.796388,0.13052
1.9228746,-22.913978,2.6057,0.238026,0.853371,0.429859,-1.74763,-1.17176,0.47994,0.107084,1.41843,3.34991,0.413497,0.597032,-0.165839,1.43969,-1.06703,-0.587805,0.0399276,-0.780584,1.70519,-0.452351,3.94156,-8.14094,-3.52133,1.73355,1.23255,-1.69356,-1.31163,0.120045,-2.43568,-0.525166,0.292176,-2.79409,-2.0606,-1.66845,2.63982,-8.11741,1.81289,2.79084,0.51579,-0.945039,-0.711864,-0.103191
-14.872114,-31.009521,2.15054,1.53888,0.461615,0.851214,-1.5657,-1.36651,0.483465,0.256343,0.551617,3.40593,0.153558,0.73552,-0.429895,1.35663,-0.661789,-0.887156,0.4018,-0.576796,1.81572,-0.0618658,6.19808,-7.00402,-3.69457,0.805092,1.54102,-1.35414,-1.13324,-0.641384,-1.55786,-1.91146,1.63465,-2.35276,-0.984259,-2.23544,4.75813,-6.9555,1.01681,2.94013,0.796259,-0.837701,-0.568347,-0.248587
-31.125813,-19.122685,1.07773,2.44461,-0.111711,0.978886,-1.39087,-1.49138,0.406625,0.427723,-0.290471,3.25129,-0.164047,0.765885,-0.714436,1.26653,-0.209558,-0.958048,0.595407,-0.213938,1.80481,0.379257,8.05046,-5.25663,-3.60761,-0.0665821,1.73115,-0.929476,-0.557521,-1.13086,-0.0023631,-2.46787,2.56693,-1.29429,0.180029,-2.20197,6.43431,-5.2362,0.220772,2.88467,1.0134,-0.62523,-0.432426,-0.309257
-43.528769,-1.7206759,-0.331034,2.67366,-0.667145,0.748571,-1.25162,-1.59281,0.237331,0.557574,-1.05963,2.87151,-0.491124,0.64867,-1.03137,1.12297,0.178061,-0.835313,0.560039,0.185579,1.64971,0.801852,9.3362,-3.06839,-3.31829,-0.832748,1.77368,-0.489623,0.16794,-1.18614,1.56532,-1.9492,2.83617,0.0752096,1.12755,-1.63444,7.52213,-3.14158,-0.526108,2.60304,1.12851,-0.366735,-0.340745,-0.331624
-41.20251,12.42943,-1.67035,2.13195,-0.992035,0.226376,-1.12702,-1.71766,0.0169599,0.587933,-1.67317,2.27241,-0.744777,0.375836,-1.34364,0.882375,0.442101,-0.593652,0.321295,0.490072,1.38159,1.13794,9.98017,-0.641217,-2.86718,-1.46812,1.69381,-0.104711,0.765372,-0.822274,2.47812,-0.581504,2.39374,1.37184,1.64908,-0.731372,7.96604,-0.88128,-1.13822,2.09492,1.15557,-0.124476,-0.280123,-0.365457
-30.543846,38.009991,-2.53545,0.963261,-0.946644,-0.398601,-0.96595,-1.87403,-0.181163,0.506527,-2.03854,1.51343,-0.838621,-0.0015416,-1.58509,0.543074,0.574493,-0.302726,-0.0273307,0.615471,1.06592,1.36078,9.98253,1.84133,-2.28366,-1.94139,1.55182,0.195287,1.03005,-0.20264,2.36075,1.04376,1.39389,2.25858,1.66918,0.255614,7.78783,1.35887,-1.51847,1.41504,1.14272,0.0762205,-0.205887,-0.424414
-12.45691,45.603069,-2.66091,-0.48524,-0.533922,-0.880585,-0.729689,-2.02214,-0.296772,0.355873,-2.09925,0.709556,-0.730275,-0.379308,-1.70381,0.154009,0.588381,-0.0050599,-0.374545,0.550839,0.759214,1.49474,9.37999,4.2361,-1.61322,-2.20924,1.40007,0.430704,0.890444,0.434945,1.28612,2.24371,0.12495,2.53759,1.23412,1.09319,7.04635,3.43943,-1.60479,0.675508,1.13008,0.257145,-0.0837149,-0.476409
11.121124,42.803261,-2.01487,-1.77683,0.0880473,-1.02087,-0.425537,-2.10223,-0.318438,0.20462,-1.86939,-0.0042669,-0.452167,-0.643037,-1.6962,-0.213546,0.490144,0.273435,-0.63918,0.341907,0.474753,1.58813,8.21233,6.426,-0.936453,-2.24068,1.24873,0.645262,0.417056,0.862749,-0.274015,2.5331,-1.08766,2.18187,0.474618,1.60716,5.80244,5.25308,-1.40518,0.0103967,1.11627,0.460527,0.0773479,-0.470705
32.936033,31.436169,-0.806657,-2.53361,0.667178,-0.760363,-0.105834,-2.07818,-0.28434,0.102365,-1.43108,-0.524508,-0.101455,-0.723003,-1.60647,-0.51025,0.27756,0.497609,-0.787396,0.051008,0.182686,1.66992,6.51989,8.28932,-0.357054,-2.05191,1.06598,0.863142,-0.209918,0.933339,-1.66319,1.82231,-1.96463,1.31251,-0.429465,1.69647,4.11475,6.69352,-0.995992,-0.475533,1.05916,0.7065,0.226167,-0.380749
43.915124,11.795777,0.593518,-2.55731,0.968236,-0.210912,0.166842,-1.96408,-0.248526,0.0511783,-0.895832,-0.81225,0.207511,-0.625984,-1.49214,-0.735856,-0.035827,0.611082,-0.815869,-0.274502,-0.156099,1.72362,4.37143,9.68477,0.0389461,-1.72074,0.811795,1.06304,-0.759827,0.623142,-2.31867,0.438153,-2.32146,0.149216,-1.27368,1.33909,2.06622,7.63971,-0.483843,-0.740269,0.910222,0.967672,0.304375,-0.229752
31.94046,-12.911946,1.78393,-1.87679,0.878987,0.39472,0.362067,-1.81355,-0.238817,0.0141093,-0.356453,-0.887685,0.398571,-0.423268,-1.38177,-0.92925,-0.393989,0.555064,-0.723216,-0.604407,-0.548551,1.69794,1.89683,10.4714,0.225781,-1.36339,0.479282,1.18915,-1.02497,0.0424792,-1.99898,-1.0331,-2.08737,-1.03973,-1.85357,0.602011,-0.204539,7.97457,0.0418709,-0.799444,0.656148,1.18069,0.288539,-0.0791475
17.475756,-27.885689,2.45355,-0.714217,0.456947,0.810469,0.499626,-1.6801,-0.238276,-0.0472344,0.138032,-0.793537,0.461978,-0.204037,-1.25692,-1.12951,-0.697799,0.308228,-0.498435,-0.903789,-0.952368,1.54639,-0.706793,10.5542,0.251129,-1.08403,0.1116,1.19088,-0.893435,-0.594017,-0.86758,-1.99125,-1.31095,-1.98052,-2.00426,-0.352115,-2.49794,7.62935,0.533645,-0.690324,0.335922,1.28657,0.207733,0.0118333
-3.7605702,-32.923276,2.45498,0.60122,-0.105988,0.88644,0.629799,-1.57854,-0.203758,-0.135776,0.570232,-0.55716,0.439973,-0.0264214,-1.07167,-1.338,-0.840171,-0.0821866,-0.138278,-1.11329,-1.29664,1.26557,-3.2078,9.92591,0.208025,-0.929169,-0.218866,1.06133,-0.399378,-1.03731,0.595126,-2.06514,-0.160052,-2.43869,-1.654,-1.28279,-4.58666,6.62328,0.973525,-0.434578,0.0199972,1.26973,0.123147,0.0253885
-21.570227,-31.069322,1.81762,1.72977,-0.578726,0.625329,0.791057,-1.47651,-0.106569,-0.211652,0.919477,-0.18038,0.384203,0.101822,-0.794629,-1.51049,-0.758586,-0.505328,0.321168,-1.15642,-1.52499,0.903127,-5.39564,8.67415,0.182741,-0.876599,-0.45386,0.845246,0.275086,-1.09903,1.79617,-1.25375,1.09393,-2.27351,-0.868377,-1.92842,-6.27123,5.06929,1.3382,-0.0288354,-0.233204,1.16653,0.0849408,-0.0060212
-38.011159,-8.5153983,0.71808,2.39708,-0.793409,0.162977,0.977341,-1.32244,0.0367261,-0.220563,1.13554,0.336524,0.317937,0.204209,-0.441199,-1.58566,-0.470856,-0.830886,0.788525,-0.976625,-1.62904,0.529191,-7.12606,6.94918,0.212944,-0.865141,-0.582903,0.610534,0.86039,-0.73693,2.27555,0.0962323,2.12453,-1.49207,0.146989,-2.09149,-7.42482,3.13998,1.57298,0.530663,-0.411192,1.0372,0.098613,-0.0274625
-38.480961,16.894991,-0.56804,2.44221,-0.704464,-0.307343,1.13976,-1.08847,0.167869,-0.136426,1.1452,0.957623,0.229719,0.297532,-0.0713313,-1.52843,-0.0689491,-0.967556,1.13789,-0.580688,-1.64728,0.192662,-8.33016,4.91329,0.28262,-0.842691,-0.642354,0.40443,1.10869,-0.0876282,1.88285,1.44856,2.63522,-0.275297,1.10194,-1.7164,-8.00135,1.01532,1.59881,1.2103,-0.546806,0.922337,0.125778,-0.0046198
-26.301635,26.431446,-1.72046,1.84543,-0.383957,-0.620972,1.22137,-0.795834,0.22331,0.0142632,0.889846,1.593,0.0994442,0.36704,0.245891,-1.35557,0.326544,-0.899912,1.26079,-0.0557321,-1.63069,-0.105032,-8.98784,2.70517,0.35342,-0.798375,-0.681158,0.227203,0.907155,0.579918,0.817573,2.30592,2.4584,1.05234,1.72003,-0.918717,-8.00768,-1.1542,1.3505,1.92033,-0.684337,0.816869,0.118129,0.0504749
-12.693659,46.388676,-2.43631,0.740267,0.030185,-0.696056,1.19879,-0.503312,0.176859,0.165428,0.367476,2.11778,-0.067348,0.374578,0.474485,-1.1243,0.622351,-0.68219,1.1192,0.457536,-1.6014,-0.399343,-9.09133,0.439402,0.406156,-0.757849,-0.719598,0.0426099,0.338458,0.979128,-0.481298,2.41255,1.62541,2.11411,1.83686,0.0539547,-7.46552,-3.24906,0.819464,2.53376,-0.838673,0.680597,0.058305,0.0903528
8.2495633,49.123082,-2.50273,-0.598758,0.396451,-0.540666,1.09907,-0.267545,0.0570362,0.252884,-0.352319,2.41912,-0.226944,0.292453,0.629145,-0.892554,0.784235,-0.39686,0.765582,0.823288,-1.53578,-0.723866,-8.62992,-1.76683,0.460363,-0.748998,-0.732443,-0.183501,-0.34874,0.93795,-1.54163,1.83274,0.369118,2.60413,1.45258,0.913274,-6.39437,-5.15442,0.0694314,2.93338,-0.978815,0.47682,-0.0236902,0.0710282
29.241799,44.692911,-1.86816,-1.80826,0.612092,-0.226639,0.979294,-0.105109,-0.0736322,0.254054,-1.15293,2.44048,-0.31889,0.134854,0.75544,-0.680815,0.828601,-0.1087,0.316684,0.966578,-1.3847,-1.07336,-7.6084,-3.76859,0.558063,-0.767124,-0.669202,-0.446341,-0.851792,0.481883,-2.06232,0.887168,-0.949915,2.39074,0.7169,1.43015,-4.82805,-6.73501,-0.787387,3.05627,-1.04846,0.209102,-0.0711776,-0.0109623
42.231769,30.245823,-0.682786,-2.53164,0.627691,0.14419,0.884338,0.015118,-0.161782,0.197149,-1.9189,2.19389,-0.306272,-0.040038,0.888148,-0.464191,0.787134,0.15505,-0.102051,0.894374,-1.11542,-1.39701,-6.08394,-5.39732,0.725937,-0.76798,-0.495941,-0.695547,-0.955157,-0.177328,-2.02254,-0.0273602,-1.9643,1.55506,-0.138755,1.49881,-2.84981,-7.83879,-1.63787,2.90672,-1.00809,-0.0722326,-0.0430301,-0.111851
51.663916,9.7459425,0.723169,-2.53529,0.445638,0.46483,0.814832,0.143762,-0.196742,0.134055,-2.57509,1.73446,-0.203998,-0.161713,1.01965,-0.200134,0.675266,0.390044,-0.406546,0.673127,-0.743081,-1.62739,-4.18984,-6.49882,0.946734,-0.694648,-0.226727,-0.864247,-0.629034,-0.743541,-1.639,-0.636786,-2.41548,0.350961,-0.883297,1.14487,-0.614385,-8.3339,-2.40677,2.53128,-0.866589,-0.29935,0.0545163,-0.169717
50.379686,-11.537376,1.93243,-1.79969,0.116669,0.640293,0.729393,0.3085,-0.210078,0.0983174,-3.09209,1.11812,-0.0722638,-0.190874,1.1025,0.129642,0.488898,0.584264,-0.570405,0.383245,-0.327819,-1.72361,-2.12268,-6.98277,1.16338,-0.517619,0.0794076,-0.912217,-0.0357926,-0.976165,-1.21117,-0.900288,-2.21859,-0.888532,-1.34485,0.489772,1.66615,-8.15693,-3.06187,1.9774,-0.67837,-0.430263,0.170595,-0.147717
43.559475,-22.691752,2.578,-0.539732,-0.263822,0.607475,0.579293,0.489615,-0.242771,0.0804325,-3.45885,0.375075,0.0217107,-0.142969,1.08429,0.49531,0.229056,0.701353,-0.605309,0.0834724,0.0607209,-1.69623,-0.0955474,-6.85106,1.31378,-0.256829,0.354034,-0.850833,0.555696,-0.796461,-0.938907,-0.984061,-1.46118,-1.85326,-1.43253,-0.297648,3.77011,-7.33956,-3.58681,1.26765,-0.507831,-0.473981,0.245048,-0.0591431
32.853473,-40.641921,2.4701,0.862734,-0.570871,0.360843,0.349132,0.632085,-0.3062,0.0389801,-3.64841,-0.482455,0.0465592,-0.0740307,0.948335,0.831628,-0.0694798,0.694966,-0.528622,-0.193744,0.384927,-1.59556,1.71523,-6.18614,1.37033,0.0319706,0.560984,-0.731264,0.899334,-0.309588,-0.81324,-1.11459,-0.353612,-2.32777,-1.13305,-1.03774,5.51994,-5.99508,-3.94701,0.408274,-0.38772,-0.478867,0.24991,0.0442709
15.146526,-46.310728,1.65816,1.98963,-0.686381,-0.028871,0.072615,0.685042,-0.367554,-0.0614381,-3.6068,-1.42688,0.0232522,-0.0389552,0.729382,1.07799,-0.333716,0.544833,-0.347369,-0.421349,0.655922,-1.47231,3.19803,-5.10848,1.35402,0.296876,0.713142,-0.605069,0.87743,0.260517,-0.653113,-1.40834,0.835516,-2.22068,-0.503384,-1.56114,6.81015,-4.27398,-4.07921,-0.576832,-0.302302,-0.493374,0.206071,0.11165
0.06699197,-40.288118,0.403206,2.52546,-0.550126,-0.423892,-0.188539,0.638736,-0.371489,-0.215123,-3.27675,-2.38559,0.0035844,-0.0528372,0.492233,1.21593,-0.481758,0.285818,-0.0707373,-0.557006,0.913409,-1.34059,4.2956,-3.7334,1.31205,0.525663,0.852328,-0.487064,0.534936,0.681465,-0.246064,-1.77401,1.83458,-1.5638,0.330466,-1.72864,7.59651,-2.31896,-3.91589,-1.61599,-0.207419,-0.529005,0.163068,0.130038
-14.977138,-37.241666,-0.921239,2.34823,-0.199541,-0.66666,-0.386634,0.531108,-0.282021,-0.370714,-2.63992,-3.24214,0.0272506,-0.0836209,0.289363,1.27613,-0.468397,0.0040758,0.262793,-0.547072,1.18453,-1.1711,4.97169,-2.15558,1.27565,0.750374,1.00816,-0.348381,0.0373678,0.809303,0.475623,-1.95964,2.41099,-0.499778,1.17881,-1.46316,7.8617,-0.247816,-3.42837,-2.59076,-0.0715664,-0.553416,0.157864,0.131292
-30.385653,-24.634007,-1.95227,1.54431,0.231228,-0.65023,-0.519283,0.419097,-0.112917,-0.461721,-1.74602,-3.87244,0.0898754,-0.0808191,0.12918,1.31009,-0.314846,-0.202104,0.572068,-0.357876,1.4534,-0.919433,5.18546,-0.466844,1.22993,1.01658,1.16756,-0.144596,-0.414041,0.630623,1.35234,-1.70941,2.41042,0.735458,1.8171,-0.788728,7.58839,1.83004,-2.65684,-3.37214,0.0936549,-0.518558,0.184251,0.163937
-36.476438,-11.760415,-2.43571,0.357294,0.563557,-0.375542,-0.626449,0.336492,0.0767555,-0.450121,-0.705458,-4.1934,0.145874,-0.0180807,-0.0215381,1.34815,-0.0998632,-0.272728,0.753144,-0.0121517,1.66481,-0.567639,4.89703,1.21366,1.11948,1.33997,1.27833,0.142817,-0.663344,0.244113,2.04887,-0.940283,1.79862,1.84525,2.04625,0.147851,6.76319,3.7843,-1.70376,-3.86956,0.237138,-0.402118,0.196306,0.251709
-28.596504,11.143159,-2.2737,-0.89477,0.656882,0.0405478,-0.755736,0.270186,0.219284,-0.350923,0.351573,-4.1915,0.143699,0.082825,-0.203469,1.37583,0.0836411,-0.214303,0.726329,0.399834,1.75949,-0.147272,4.10124,2.72787,0.8863,1.68279,1.28428,0.483546,-0.64503,-0.194418,2.22847,0.165973,0.693395,2.53255,1.76734,1.09919,5.40867,5.4526,-0.693747,-4.06003,0.303412,-0.230431,0.143387,0.370606
